Smiles,PIC50
N#Cc1ccn2c(-c3ccccc3)c(-c3ccccc3)c(OS(=O)(=O)C(F)(F)F)c2c1,4.229147988
Cc1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc1,7.107905397
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)n(C)c3ccccc23)cc1,6.844663963
Cc1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc1,8
O=C(NC1CCCCC1)c1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc1,7.920818754
COc1ccc(-c2ccc(S(=O)(=O)NCCc3c[nH]c4ccccc34)cc2)cc1,5.962573502
Oc1ccc([C@@H]2OC[C@@H]3[C@H]2CO[C@H]3c2ccc(O)c(O)c2)cc1O,6.283996656
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccc(C(F)(F)F)cc3)[nH]c3ccccc23)cc1,7.958607315
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cc(OC)ccc3OC)[nH]c3ccccc23)cc1,6.879426069
O=C(Nc1ccccc1)c1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc1,7.823908741
CCCCNC(=O)c1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc1,6.950781977
Cc1ccccc1-c1ccc(S(=O)(=O)NCCc2c[nH]c3ccccc23)cc1,6.036212173
CCc1ccc(-c2ccc(S(=O)(=O)NCCc3c[nH]c4ccccc34)cc2)cc1,7.327902142
C=CCOC(=O)NS(=O)(=O)Nc1cc(-c2cc3ccccc3[nH]2)ccc1OC,6.200659451
O=S(=O)(NCCc1c(-c2cc3ccccc3o2)[nH]c2ccccc12)c1ccc(Br)cc1,7.522878745
O=S(=O)(NCCc1c(-c2cc3ccccc3o2)[nH]c2ccccc12)c1ccc(Br)cc1,6.793174124
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3cnccn3)[nH]c2-c2ccc(OC)cc2)cc1,5.55129368
CCCCCc1ccc(S(=O)(=O)NCCc2nc(C(C)(C)C)[nH]c2-c2ccc(OC)cc2)cc1,5.716698771
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccccc3)[nH]c2-c2ccc(C(F)(F)F)cc2)cc1,7.142667504
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3cccs3)[nH]c2-c2ccc(OC)cc2)cc1,7.886056648
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccccn3)[nH]c2-c2ccc(OC)cc2)cc1,2.27392513
Cc1ccc(S(=O)(=O)Oc2c(-c3ccccc3)c(-c3ccccc3)n3ccc(C#N)cc23)cc1,4.602059991
CC(=O)Oc1c(-c2ccccc2)c(-c2ccccc2)n2ccc(C#N)cc12,4.124938737
CC(=O)c1c(-c2ccccc2)c(-c2ccccc2)n2ccc(C#N)cc12,4.356547324
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cccc(C)c3)[nH]c3ccccc23)cc1,7.602059991
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cccc(C)c3)[nH]c3ccccc23)cc1,7.236572006
CCCCCc1ccc(S(=O)(=O)NCCc2c[nH]c3cc(F)ccc23)cc1,5.537602002
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccc(OC)cc3)[nH]c3ccccc23)cc1,6.785156152
CCCCCc1ccc(S(=O)(=O)NCCCc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc1,7.853871964
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccc(OC)cc3)n[nH]c2-c2ccccc2)cc1,6.823908741
CCN([C@@H]1CCN(C(C)c2ccc(F)cc2)C1)S(=O)(=O)NCCc1c(-c2cccs2)n[nH]c1-c1cnccn1,8.853871964
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccccc3)n[nH]c2Cc2ccccc2)cc1,6.037157319
CN([C@@H]1CCN(Cc2ccccc2)C1)S(=O)(=O)NCCc1c(-c2cccs2)n[nH]c1-c1cccs1,8.15490196
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,5.528268349
CCN([C@@H]1CCN(C(C)(C)c2ccccc2)C1)S(=O)(=O)NCCc1nc(-c2cccs2)[nH]c1-c1ccc(OC)cc1,8
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccc(Cl)cc3)[nH]c2-c2ccc(OC)cc2)cc1,5.958607315
CCCCCCCCc1ccc(O)cc1,5.387958255
COc1ccc(-c2[nH]c(-c3cccs3)nc2CCNS(=O)(=O)N(C)[C@@H]2CCN(Cc3ccccc3)C2)cc1,7.420216403
N#Cc1ccn2c(-c3ccccc3)c(-c3ccccc3)c(OCOCc3ccccc3)c2c1,4.408935393
N#Cc1ccn2c(-c3ccccc3)c(-c3ccccc3)c(C=O)c2c1,4.214670165
N#Cc1ccn2c(-c3ccccc3)c(-c3ccccc3)c(CO)c2c1,4.468521083
N#Cc1ccn2c(-c3ccccc3)c(-c3ccccc3)c(C(O)c3ccccc3)c2c1,4.318758763
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccccc3)n[nH]c2-c2ccccc2)cc1,7.455931956
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cccs3)n[nH]c2-c2cc(C)on2)cc1,8
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cccs3)n[nH]c2-c2cccc(OC)c2)cc1,7.27572413
CCN([C@@H]1CCN([C@H](C)c2ccccc2)C1)S(=O)(=O)NCCc1c(-c2cccs2)n[nH]c1-c1cnccn1,8.086186148
COc1ccccc1N,5.688670048
O=S(=O)(NCCc1c(-c2cc3ccccc3o2)[nH]c2ccccc12)c1ccc(-c2ccncc2)cc1,6.747146969
CCCCCN1CCN(S(=O)(=O)NCCc2nc(-c3cccs3)[nH]c2-c2ccc(OC)cc2)CC1,6.189767482
CCCCCc1ccc(S(=O)(=O)NCCCc2nc(-c3cccs3)[nH]c2-c2ccc(OC)cc2)cc1,6.402304814
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccncc3)[nH]c2-c2ccc(OC)cc2)cc1,2.493359694
COc1ccc(-c2[nH]c(-c3cccs3)nc2CCNS(=O)(=O)N2CCN(c3ccc(Cl)c(Cl)c3)CC2)cc1,7.443697499
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccccc3)[nH]c2-c2cccc(OC)c2)cc1,7.086186148
COc1ccc(-c2[nH]c(-c3cccs3)nc2CCNS(=O)(=O)N2CCN(c3ccccc3Cl)CC2)cc1,6.879426069
CCCCN1CCN(S(=O)(=O)NCCc2nc(-c3cccs3)[nH]c2-c2ccc(OC)cc2)CC1,7.301029996
COc1ccc(-c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(-c3ccccc3)cc2)cc1,7.568636236
CC(C)c1ccc(-c2ccc(S(=O)(=O)NCCc3c[nH]c4ccccc34)cc2)cc1,6.552841969
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc1,8.22184875
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccc(OC)cc3)[nH]c3ccccc23)cc1,7.431798276
CCCCCc1ccc(S(=O)(=O)NCCc2nc(C3CC3)[nH]c2-c2ccc(OC)cc2)cc1,5
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccccc3)[nH]c2-c2cccc(OC)c2)cc1,6.274905479
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccccc3)[nH]c2-c2ccccc2)cc1,6.790484985
O=S(=O)(NCCCc1c(-c2cc3ccccc3o2)[nH]c2ccccc12)c1ccc(-c2ccccc2)cc1,8.096910013
CCCCCc1ccc(S(=O)(=O)NCCc2c[nH]c3c(C)cccc23)cc1,6.48148606
CCCCN1CCN(S(=O)(=O)NCCc2nc(-c3cccs3)[nH]c2-c2ccc(OC)cc2)CC1,7.853871964
COc1ccc(NC(=O)c2ccc(S(=O)(=O)NCCc3c(-c4cc5ccccc5o4)[nH]c4ccccc34)cc2)cc1,7.958607315
CCc1ccc(S(=O)(=O)NCCc2c[nH]c3ccccc23)cc1,5
CCCCC/C=C\C/C=C\C/C=C\C=C\C(=O)CCCC(=O)O,4.602059991
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cnc4ccccc4c3)[nH]c3ccccc23)cc1,7.886056648
O=S(=O)(NCCc1c(-c2cc3ccccc3o2)[nH]c2ccccc12)c1ccc(-c2ccncc2)cc1,7.327902142
COc1ccc(-c2[nH]c(-c3ccccc3)nc2CCNS(=O)(=O)N(C)[C@@H]2CCN(Cc3ccccc3)C2)cc1,7.508638306
CCCCCc1ccc(S(=O)(=O)NCCc2nc(C3CC3)[nH]c2-c2ccc(OC)cc2)cc1,5
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccccc3)[nH]c2-c2ccc(F)cc2)cc1,7.229147988
COc1ccc(-c2[nH]c(-c3ccccc3)nc2CCNS(=O)(=O)c2ccc(C)cc2)cc1,5.552841969
CCCCCc1ccc(S(=O)(=O)NCCCc2nc(-c3ccccc3)[nH]c2-c2ccc(OC)cc2)cc1,6.039053804
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cnc4ccccc4c3)[nH]c3ccccc23)cc1,7.301029996
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)n(C)c3ccccc23)cc1,5.847711656
CCCCCc1ccc(S(=O)(=O)NCCc2c[nH]c3cc(C(=O)OC)ccc23)cc1,6.627087997
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccccc3)n[nH]c2Cc2ccccc2)cc1,6.801342913
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cccs3)n[nH]c2-c2cnccn2)cc1,7.920818754
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccccc3)n[nH]c2-c2ccccc2)cc1,6.504455662
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccccc3)[nH]c2-c2ccc(F)cc2)cc1,6.583359493
C=CCOC(=O)NS(=O)(=O)Nc1cccc(-c2cc3ccccc3[nH]2)c1,4.301029996
CCCCc1ccc(-c2ccc(S(=O)(=O)NCCc3c[nH]c4ccccc34)cc2)cc1,6.698970004
CC(C)Cc1ccc(-c2ccc(S(=O)(=O)NCCc3c[nH]c4ccccc34)cc2)cc1,6.040958608
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccc(OCC)cc3)[nH]c3ccccc23)cc1,7.958607315
Cc1ccc(S(=O)(=O)NCCc2c[nH]c3ccccc23)cc1,5
COc1ccc(-c2[nH]c(-c3ccccc3)nc2CCNS(=O)(=O)N(C)[C@H]2CCN(Cc3ccccc3)C2)cc1,7.085128182
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccc(Cl)cc3)[nH]c2-c2ccc(OC)cc2)cc1,7.677780705
NNc1nncc2ccccc12,5.437826137
COc1c(-c2ccccc2)c(-c2ccccc2)n2ccc(C#N)cc12,4.113509275
Cc1ccccc1-c1ccc(S(=O)(=O)NCCc2c[nH]c3ccccc23)cc1,6.337242168
Cc1cccc(-c2ccc(S(=O)(=O)NCCc3c[nH]c4ccccc34)cc2)c1,6.346787486
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,5.157640427
NNc1ccccc1,5.778325003
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccc4oc5ccccc5c4c3)[nH]c3ccccc23)cc1,7.148741651
COc1ccc(-c2[nH]c(-c3ccccc3)nc2CCNS(=O)(=O)N[C@H]2CCN(Cc3ccccc3)C2)cc1,6.565431096
COc1ccc(-c2[nH]c(-c3cccs3)nc2CCNS(=O)(=O)N2CCN(c3ccccc3Cl)CC2)cc1,7.346787486
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccc(C)cc3)[nH]c2-c2ccc(OC)cc2)cc1,5.522878745
CCCCCc1ccc(S(=O)(=O)N2CCC(c3c[nH]c4ccccc34)C2)cc1,5
N#Cc1ccn2c(-c3ccccc3)c(-c3ccccc3)c(Cc3ccccc3)c2c1,4.337242168
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,5.29191919
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cccs3)n[nH]c2-c2cccc(OC)c2)cc1,8.045757491
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccccc3)[nH]c2-c2ccc(OC)cc2)cc1,7.301029996
COc1ccc(-c2[nH]c(-c3ccccc3)nc2CCNS(=O)(=O)N[C@@H]2CCN(Cc3ccccc3)C2)cc1,7.080921908
COc1ccc(-c2[nH]c(-c3ccccc3)nc2CCNS(=O)(=O)N2CCN(c3ccc(Cl)c(Cl)c3)CC2)cc1,7.259637311
CCCCCc1ccc(S(=O)(=O)NCCc2nc[nH]c2-c2ccc(OC)cc2)cc1,5
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc1,7.677780705
CCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccc(OC)cc3)[nH]c3ccccc23)cc1,6.958607315
COc1ccc(-c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(C(=O)O)cc2)cc1,5
CCCCCC(=O)/C=C/C=C\CCCCCCCC(=O)O,4
CC(C)COC(=O)NS(=O)(=O)Nc1cccc(-c2cc3ccccc3[nH]2)c1,4.523313257
CCCCCCCCOC(=O)NS(=O)(=O)Nc1cccc(-c2cc3ccccc3[nH]2)c1,5.554395797
CCCCCCCCOC(=O)NS(=O)(=O)Nc1cc(-c2cc3cc(F)ccc3[nH]2)ccc1OC,5.966576245
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccc(Cl)cc3)[nH]c3ccccc23)cc1,7.494850022
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccc(Cl)cc3)[nH]c3ccccc23)cc1,6.920818754
COc1ccc(-c2[nH]c(-c3cccs3)nc2CCNS(=O)(=O)N(C)[C@@H]2CCN(Cc3ccc(Cl)c(Cl)c3)C2)cc1,7.958607315
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccncc3)[nH]c2-c2ccc(OC)cc2)cc1,7.060480747
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3cccc([N+](=O)[O-])c3)[nH]c2-c2ccc(OC)cc2)cc1,7.004364805
COc1ccc(-c2[nH]c(-c3cccs3)nc2CCNS(=O)(=O)N(C)[C@@H]2CCN(Cc3ccccc3)C2)cc1,6.425968732
COc1ccc(-c2[nH]c(-c3ccccc3)nc2CCNS(=O)(=O)N(C)[C@@H]2CCN(Cc3ccccc3)C2)cc1,6.730487056
COc1ccc(-c2[nH]c(-c3ccccc3)nc2CCNS(=O)(=O)N[C@H]2CCN(Cc3ccccc3)C2)cc1,5.617982957
CCCCCc1ccc(S(=O)(=O)NCCc2nc(C(C)(C)C)[nH]c2-c2ccc(OC)cc2)cc1,5
CCCCCc1ccc(S(=O)(=O)NCCCCc2c[nH]c3ccccc23)cc1,6.13667714
CN(C)CCN(C)C(=O)c1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc1,6.417936637
C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,5.67243674
CCCCCc1ccc(S(=O)(=O)N(C)CCc2c[nH]c3ccccc23)cc1,5
CCCCCc1ccc(S(=O)(=O)NCCc2c[nH]c3cc(C(=O)O)ccc23)cc1,4.619788758
CCCCCc1ccc(S(=O)(=O)NCCc2c[nH]c3cc(C(=O)O)ccc23)cc1,4.522878745
CCN(CC)C(=S)SSC(=S)N(CC)CC,4.794092237
CNC[C@H](O)c1ccc(O)c(O)c1,5.484258583
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],4.820994292
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,5.530325227
CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,5.611543547
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,5.557833914
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,5.245804612
c1ccc2c(c1)Nc1ccccc1S2,5.333201316
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,5.265600257
Cc1c(C)c2c(c(C)c1O)CCC(C)(CN1CCN(c3cc(N4CCCC4)nc(N4CCCC4)n3)CC1)O2,5.246416941
CN([C@@H]1CCN(Cc2ccccc2)C1)S(=O)(=O)NCCc1c(-c2cccs2)n[nH]c1-c1cnccn1,8.522878745
CCN([C@@H]1CCN([C@H](C)c2ccccc2)C1)S(=O)(=O)NCCc1c(-c2cccs2)n[nH]c1-c1cnccn1,8.27572413
COc1cccc(-c2[nH]nc(-c3cccs3)c2CCNS(=O)(=O)N(C)[C@@H]2CCN(Cc3ccccc3)C2)c1,8.366531544
Oc1ccc(OCc2ccccc2)cc1,5.310513552
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,5.04416799
COc1ccc(-c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(C)cc2)cc1,6.958607315
CC(=O)Nc1ccc(O)cc1,4.546987609
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,4.860215336
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cccs3)n[nH]c2-c2cccs2)cc1,7.721246399
CN([C@@H]1CCN(Cc2ccccc2)C1)S(=O)(=O)NCCc1c(-c2cccs2)n[nH]c1-c1cnccn1,8.15490196
CC(C)COC(=O)NS(=O)(=O)Nc1cccc(-c2cc3ccccc3[nH]2)c1,4.301029996
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,4.866780543
C=CCOC(=O)NS(=O)(=O)Nc1cccc(-c2cc3ccccc3[nH]2)c1,4.813043665
CCCCCCCCOC(=O)NS(=O)(=O)Nc1cc(-c2cc3ccccc3[nH]2)ccc1OC,7.397940009
CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,6.222573178
CCCCCCCCOC(=O)NS(=O)(=O)Nc1cc(-c2cc3cc(F)ccc3[nH]2)ccc1OC,7.327902142
COc1ccc(-c2cc3ccccc3[nH]2)cc1NS(=O)(=O)NC(=O)OCC(C)C,4.301029996
COc1ccc(-c2cc3cc(F)ccc3[nH]2)cc1NS(=O)(=O)NC(=O)OCC(C)C,4.681519275
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,5.884722409
COc1cc(/C=C/C(=O)O)ccc1O,5.400662867
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,6.255707017
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,5.063737658
Nc1nc2[nH]cnc2c(=S)[nH]1,4.791585519
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,5.297828049
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,5.181180492
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,5.646276062
CC(C)c1cccc(C(C)C)c1O,5.119415044
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,4.797212085
CC(C)NCC(O)c1ccc(O)c(O)c1,5.752026734
Oc1cccc(O)c1O,5.674895017
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,4.431798276
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,5.534914712
CC(C)=CCC[C@@]1(C)CCC[C@]2(C)[C@@H](Cc3cc(C(=O)O)ccc3O)C(C)=CC[C@@H]12,5.853871964
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,5.496617937
C=CCOC(=O)NS(=O)(=O)Nc1cc(-c2cc3cc(F)ccc3[nH]2)ccc1OC,4.63339029
c1ccc2c(c1)SCc1c-2[nH]c2ccccc12,5.419075024
Cc1ccc(S(=O)(=O)NCCc2c[nH]c3ccccc23)cc1,5
COc1ccc(-c2cc3ccccc3[nH]2)cc1NS(=O)(=O)NC(=O)OCC(C)C,5.838631998
O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,6.571865206
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,6.366531544
CCCCCCCCOC(=O)NS(=O)(=O)Nc1cc(-c2cc3ccccc3[nH]2)ccc1OC,5.68613278
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,5.657577319
COc1cc([C@@H]2OC[C@H]3[C@@H]2CO[C@H]3c2ccc(O)c(OC)c2)ccc1O,5.455931956
CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,6.958607315
COc1ccc(-c2cc3cc(F)ccc3[nH]2)cc1NS(=O)(=O)NC(=O)OCC(C)C,6.37675071
C=CCOC(=O)NS(=O)(=O)Nc1cc(-c2cc3ccccc3[nH]2)ccc1OC,4.363111093
CC1=C(CC/C(C)=C/CC/C(C)=C/Cc2cc(O)ccc2O)C(C)(C)CCC1,6.522878745
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,4.947113765
c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,5.540155358
COc1ccc(-c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(C)cc2)cc1,6.107905397
c1ccc2c(c1)SCc1c-2[nH]c2ccccc12,5.419075024
CCCCCCCCOC(=O)NS(=O)(=O)Nc1cccc(-c2cc3ccccc3[nH]2)c1,5.809668302
