Cat,Name,Smiles,score_active,pred_active
S5464,Psoralidin,CC(C)=CCC1=CC2=C(OC(=O)C3=C2OC4=C3C=CC(=C4)O)C=C1O,0.3354896830653407,0
S5465,Morroniside,COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C3C(C)OC(O)CC13,0.38815788474553575,0
S5466,Saikosaponin A,CC1OC(OC2CCC3(C)C(CCC4(C)C3C=CC56OCC7(CCC(C)(C)CC57)C(O)CC46C)C2(C)CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C1O,0.456187470405082,0
S5469,Bavachin,CC(C)=CCC1=CC2=C(OC(CC2=O)C3=CC=C(O)C=C3)C=C1O,0.45068297818497405,0
S5520,Phenidone,O=C1CCN(N1)C2=CC=CC=C2,0.6097728362886835,1
S5529,Galangin,OC1=CC2=C(C(=C1)O)C(=O)C(=C(O2)C3=CC=CC=C3)O,0.4048851603720368,0
S5548,7-Hydroxy-4-chromone,OC1=CC=C2C(=O)C=COC2=C1,0.1576905999442072,0
S5550,Ethyl gallate,CCOC(=O)C1=CC(=C(O)C(=C1)O)O,0.45457589987604,0
S5551,6-Paradol,CCCCCCCC(=O)CCC1=CC=C(O)C(=C1)OC,0.35172796920635796,0
S5558,D-Pantothenate Sodium,[Na+].CC(C)(CO)C(O)C(=O)NCCC([O-])=O,0.3685150129721851,0
S5600,Flavokawain A,COC1=CC=C(/C=C/C(=O)C2=C(OC)C=C(OC)C=C2O)C=C1,0.47825020089252374,0
S5604,Diphenylamine Hydrochloride,Cl.N(C1=CC=CC=C1)C2=CC=CC=C2,0.44590822379457257,0
S5616,4-Methylcatechol,CC1=CC(=C(O)C=C1)O,0.5328489049662846,0
S5623,Bedaquiline,COC1=NC2=CC=C(Br)C=C2C=C1C(C3=CC=CC=C3)C(O)(CCN(C)C)C4=CC=CC5=CC=CC=C45,0.32040849022177054,0
S5640,Ethyl caffeate,CCOC(=O)/C=C/C1=CC(=C(O)C=C1)O,0.6199254961118607,1
S5642,Homovanillic acid,COC1=C(O)C=CC(=C1)CC(O)=O,0.4448158738780351,0
S5686,Tryptanthrin,O=C1N2C3=C(C=CC=C3)C(=O)C2=NC4=CC=CC=C14,0.2719791145428215,0
S5688,Tropolone (NSC 89303),OC1=CC=CC=CC1=O,0.26922322693991074,0
S5757,Isoeugenol,COC1=C(O)C=CC(=C1)\C=C\C,0.5189642366745043,0
S5759,Methyl linoleate,CCCCC/C=C\C\C=C/CCCCCCCC(=O)OC,0.19134609465187377,0
S5771,Sulforaphane,C[S](=O)CCCCN=C=S,0.3997504173010306,0
S5779,Trimetazidine,COC1=CC=C(CN2CCNCC2)C(=C1OC)OC,0.39936371804310394,0
S5804,N-Acetylcysteine amide,CC(=O)NC(CS)C(N)=O,0.2636065524956985,0
S5834,p-Coumaric acid ethyl ester,CCOC(=O)\C=C\C1=CC=C(O)C=C1,0.41232139571113297,0
S5842,Cabergoline,CCNC(=O)N(CCCN(C)C)C(=O)C1CC2C(CC3=C[NH]C4=C3C2=CC=C4)N(CC=C)C1,0.43101910852933,0
S5851,4'-Methoxychalcone,COC1=CC=C(C=C1)C(=O)\C=C\C2=CC=CC=C2,0.36368384845592727,0
S5887,Khellin,COC1=C2OC(=CC(=O)C2=C(OC)C3=C1OC=C3)C,0.18727528617268582,0
S5928,Zerumbone,CC\1=C/CC(C)(C)\C=C\C(=O)\C(=C\CC1)C,0.3391568981110026,0
S5929,4-Octyl Itaconate,CCCCCCCCOC(=O)CC(=C)C(O)=O,0.22851201780510344,0
S6018,"2,3,4-Trihydroxybenzoic acid",OC(=O)C1=C(O)C(=C(O)C=C1)O,0.45512710889816876,0
S6071,"3,5-Dimethoxyphenol",COC1=CC(=CC(=C1)OC)O,0.32402594414952585,0
S6104,(±)-α-Tocopherol,CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(C)C(=C(C)C(=C2O1)C)O,0.3960425022595211,0
S6125,Glycerol trilinoleate,CCCCC/C=C\C\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/C/C=C\CCCCC)OC(=O)CCCCCCC\C=C/C/C=C\CCCCC,0.22471875290740467,0
S6182,"L-Gulono-1,4-lactone",OCC(O)C1OC(=O)C(O)C1O,0.3651280395675558,0
S6202,Butylated hydroxytoluene,CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,0.3286087417058646,0
S6228,Indole-2-carboxylic acid,OC(=O)C1=CC2=C([NH]1)C=CC=C2,0.31695688942579964,0
S6229,Lauryl gallate,CCCCCCCCCCCCOC(=O)C1=CC(=C(O)C(=C1)O)O,0.4140462770035226,0
S6243,Ethyl pyruvate,CCOC(=O)C(C)=O,0.24340146599308907,0
S6254,Hydrocinnamic acid,OC(=O)CCC1=CC=CC=C1,0.20948794890512906,0
S6264,Rutin hydrate,CC1OC(OCC2OC(OC3=C(OC4=C(C(=CC(=C4)O)O)C3=O)C5=CC(=C(O)C=C5)O)C(O)C(O)C2O)C(O)C(O)C1O,0.5346967979949994,0
S6293,"2,4-Dihydroxybenzoic acid",OC(=O)C1=C(O)C=C(O)C=C1,0.3325202751130636,0
S6294,"1,3,5-Trimethoxybenzene",COC1=CC(=CC(=C1)OC)OC,0.29438392115644596,0
S6323,"2,6-Dimethoxybenzoic acid",COC1=CC=CC(=C1C(O)=O)OC,0.26197427646252197,0
S6338,"3,4-Dihydroxyhydrocinnamic acid",OC(=O)CCC1=CC(=C(O)C=C1)O,0.5138467023906687,0
S6348,(+)-Delta-Tocopherol,CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(O1)C(=CC(=C2)O)C,0.387620642248175,0
S6349,NADH Disodium Salt Hydrate,[Na+].[Na+].NC(=O)C1=CN(C=CC1)C2OC(CO[P]([O-])(=O)O[P]([O-])(=O)OCC3OC(C(O)C3O)[N]4C=NC5=C4N=CN=C5N)C(O)C2O,0.44170067686900594,0
S6402,2-Aminoethanethiol,NCCS,0.34519453143746076,0
S6420,AGI 1067,CC(C)(C)C1=C(O)C(=CC(=C1)SC(C)(C)SC2=CC(=C(OC(=O)CCC(O)=O)C(=C2)C(C)(C)C)C(C)(C)C)C(C)(C)C,0.23480596594235656,0
S6426,Hesperidin methylchalcone,COC1=C(O)C=C(/C=C/C(=O)C2=C(OC)C=C(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)C=C2O)C=C1,0.5079393240897151,0
S6429,Coniferyl alcohol,COC1=CC(=CC=C1O)/C=C/CO,0.549417725797901,0
S6441,Riboflavin Tetrabutyrate,CCCC(=O)OCC(OC(=O)CCC)C(OC(=O)CCC)C(CN1C2=C(C=C(C)C(=C2)C)N=C3C(=O)NC(=O)N=C13)OC(=O)CCC,0.4311221054863127,0
S6601,(±)-Equol,OC1=CC=C(C=C1)C2COC3=C(C2)C=CC(=C3)O,0.5650708130011054,0
S7149,NSC 319726,CC(=N\NC(=S)N1CCC1)/C2=NC=CC=C2,0.5334897120245006,0
S7171,Setanaxib (GKT137831),CN(C)C1=CC=CC(=C1)C2=C3C(=O)N(NC3=CC(=O)N2C)C4=CC=CC=C4Cl,0.48475881914644425,0
S7273,SC75741,O=C(NC1=NC2=CC=C(C=C2[NH]1)C(=O)C3=CC=CC=C3)C4=CSC(=N4)C5CCN(CC5)C6=C7SC=CC7=NC=N6,0.3676223664209786,0
S7317,WZ4003,CCC(=O)NC1=CC=CC(=C1)OC2=NC(=NC=C2Cl)NC3=C(OC)C=C(C=C3)N4CCN(C)CC4,0.3818827259038541,0
S7318,HTH-01-015,CN1C(=O)C2=C(C=C3C=CC=CC3=C2)N(C)C4=NC(=NC(=C14)C)NC5=C[N](N=C5)C6CCNCC6,0.5152200966219069,0
S7351,JSH-23,CC1=CC=C(NCCCC2=CC=CC=C2)C(=C1)N,0.3289879516824457,0
S7380,Leupeptin Hemisulfate,CC(C)CC(NC(C)=O)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(N)=N)C=O,0.35143631323891794,0
S7414,Caffeic Acid Phenethyl Ester,OC1=CC=C(/C=C/C(=O)OCCC2=CC=CC=C2)C=C1O,0.5616674960023603,0
S7445,APX-3330,CCCCCCCCCC(=C/C1=C(C)C(=O)C(=C(OC)C1=O)OC)\C(O)=O,0.2771181204693856,0
S7448,CORM-3,Cl[Ru]1(NCC(=O)O1)(C=O)(C=O)C=O,0.5456630377110413,0
S7501,HO-3867,CC1(C)C=C(CN2C\C(=C/C3=CC=C(F)C=C3)C(=O)C(/C2)=C/C4=CC=C(F)C=C4)C(C)(C)N1O,0.5292063266570715,0
S7551,Piperlongumine,COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)N2CCC=CC2=O,0.37871971565307705,0
S7589,N6022,CC1=C(C=CC(=C1)C(N)=O)[N]2C(=CC=C2C3=CC=C(C=C3)[N]4C=CN=C4)CCC(O)=O,0.2931769473589472,0
S7660,Obeticholic Acid,CCC1C(O)C2C3CCC(C(C)CCC(O)=O)C3(C)CCC2C4(C)CCC(O)CC14,0.38642282454338467,0
S7672,Omaveloxolone (RTA-408),CC1(C)CCC2(CCC3(C)C(C2C1)C(=O)C=C4C3(C)CCC5C(C)(C)C(=O)C(=CC45C)C#N)NC(=O)C(C)(F)F,0.43397411219330023,0
S7724,Eprenetapopt (APR-246),COCC1(CO)N2CCC(CC2)C1=O,0.3578129603261226,0
S7828,Licochalcone A,COC1=C(/C=C/C(=O)C2=CC=C(O)C=C2)C=C(C(=C1)O)C(C)(C)C=C,0.49543747575583164,0
S7864,Oltipraz,CC1=C(SSC1=S)C2=NC=CN=C2,0.3867411951402523,0
S7867,Oleuropein,COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)\C(=C\C)C1CC(=O)OCCC3=CC(=C(O)C=C3)O,0.5320300704029,0
S7889,Xanthohumol,COC1=C(C(=C(CC=C(C)C)C(=C1)O)O)C(=O)\C=C\C2=CC=C(O)C=C2,0.523804309457683,0
S7898,GSK621,COC1=CC(=CC=C1)N2C(=O)NC3=C([N](C(=C3)Cl)C4=CC=C(C=C4)C5=C(O)C(=CC=C5)OC)C2=O,0.3658797407807553,0
S7947,PX-12,CCC(C)SSC1=NC=C[NH]1,0.3859993286131898,0
S7953,ETC-1002,CC(C)(CCCCCC(O)CCCCCC(C)(C)C(O)=O)C(O)=O,0.2868840978512249,0
S7995,Ripasudil (K-115) hydrochloride dihydrate,O.O.Cl.CC1CNCCCN1[S](=O)(=O)C2=CC=CC3=CN=CC(=C23)F,0.6573046841965787,1
S8036,Butein,OC1=CC(=C(C=C1)C(=O)\C=C\C2=CC(=C(O)C=C2)O)O,0.6443606399207894,1
S8078,Bardoxolone Methyl,COC(=O)C12CCC(C)(C)CC1C3C(=O)C=C4C(C)(CCC5C(C)(C)C(=O)C(=CC45C)C#N)C3(C)CC2,0.4119569336136732,0
S8132,Deguelin,COC1=CC2=C(C=C1OC)C3C(CO2)OC4=C5C=CC(C)(C)OC5=CC=C4C3=O,0.37872360536086985,0
S8173,Verubecestat (MK-8931) Trifluoroacetate,CN1C(=N)NC(C)(C[S]1(=O)=O)C2=CC(=CC=C2F)NC(=O)C3=CC=C(F)C=N3.OC(=O)C(F)(F)F,0.6520859916716776,1
S8178,Wnt agonist 1,Cl.COC1=CC(=CC=C1)C2=NC(=NC(=C2)NCC3=CC=C4OCOC4=C3)N,0.3507843491595767,0
S8261,GSK583,CC(C)(C)[S](=O)(=O)C1=CC=C2N=CC=C(NC3=N[NH]C4=C3C=C(F)C=C4)C2=C1,0.6667755631664932,1
S8279,(±)-Shikonin,CC(C)=CCC(O)C1=CC(=O)C2=C(O)C=CC(=C2C1=O)O,0.46457904788289056,0
S8281,CCF642,COC1=CC=C(C=C1)N2C(=S)S\C(=C/C3=CC=C(S3)[N+]([O-])=O)C2=O,0.46233055889179386,0
S8288,VLX1570,[O-][N+](=O)C1=C(F)C=CC(=C1)\C=C2/CCN(C\C(=C/C3=CC=C(F)C(=C3)[N+]([O-])=O)C2=O)C(=O)C=C,0.4797693239409427,0
S8289,NQDI-1,CCOC(=O)C1=C2C3=C(C=CC=C3)C(=O)C4=C2C(=CC=C4)NC1=O,0.3526739740704468,0
S8291,Atractylenolide I,CC1=C2CC3C(=C)CCCC3(C)C=C2OC1=O,0.3445237929835741,0
S8319,"7,8-Dihydroxyflavone",OC1=CC=C2C(=O)C=C(OC2=C1O)C3=CC=CC=C3,0.26067302339443366,0
S8335,PF-06409577,OC(=O)C1=C[NH]C2=CC(=C(C=C12)C3=CC=C(C=C3)C4(O)CCC4)Cl,0.36511794905403244,0
S8358,WNK463,CC(C)(C)NC(=O)C1=CN=C[N]1C2CCN(CC2)C3=NC=C(C=C3)C4=NN=C(O4)C(F)(F)F,0.48399008808694555,0
S8370,BGP-15 2HCl,Cl.Cl.NC(=N\OCC(O)CN1CCCCC1)/C2=CC=CN=C2,0.456063525119284,0
S8405,RRx-001,[O-][N+](=O)C1(CN(C1)C(=O)CBr)[N+]([O-])=O,0.4191128137407061,0
S8432,Troglitazone (CS-045),CC1=C(O)C(=C2CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)OC2=C1C)C,0.45393903421425336,0
S8447,8-OH-DPAT (8-Hydroxy-DPAT),CCCN(CCC)C1CCC2=CC=CC(=C2C1)O,0.37268452479573166,0
S8483,CBL0137 HCl,Cl.CC(C)NCC[N]1C2=C(C=C(C=C2)C(C)=O)C3=C1C=CC(=C3)C(C)=O,0.30364152858985866,0
S8484,GSK2982772,CN1C(=O)C(COC2=CC=CC=C12)NC(=O)C3=N[NH]C(=N3)CC4=CC=CC=C4,0.5228830816447453,0
S8493,PD-166866 (PD166866),COC1=CC(=CC(=C1)C2=CC3=C(N=C(N)N=C3)N=C2NC(=O)NC(C)(C)C)OC,0.30278256799111647,0
S8558,Tofogliflozin(CSG 452),O.CCC1=CC=C(CC2=CC3=C(COC34OC(CO)C(O)C(O)C4O)C=C2)C=C1,0.4332842892007616,0
S8564,Verubecestat (MK-8931),CN1C(=N)NC(C)(C[S]1(=O)=O)C2=CC(=CC=C2F)NC(=O)C3=CC=C(F)C=N3,0.6848801999830194,1
S8642,GSK'963,CC(C)(C)C(=O)N1N=CCC1C2=CC=CC=C2,0.4135139228496361,0
S8654,ex229 (compound 991),C[N]1C=CC2=C1C=CC(=C2)C3=C(Cl)C=C4[NH]C(=NC4=C3)OC5=CC(=C(C)C=C5)C(O)=O,0.37411901649945684,0
S8662,PTC-028,CC1=NC2=C(C=C(F)C(=C2)F)[N]1C3=CN=CC(=N3)NC4=CC=C(C=C4)C(F)(F)F,0.37897502628569474,0
S8790,ML385,CC1=C(N=C(NC(=O)CC2=CC3=C(OCO3)C=C2)S1)C4=CC=C5N(CCC5=C4)C(=O)C6=C(C)C=CC=C6,0.3491382430059415,0
S8803,MK-3903,CC1=CC=C(OC2=NC3=CC(=C(C=C3[NH]2)C4=CC=C(C=C4)C5=CC=CC=C5)Cl)C=C1C(O)=O,0.33721228119886987,0
S8818,V-9302,CC1=CC(=CC=C1)COC2=C(CN(CCC(N)C(O)=O)CC3=CC=CC=C3OCC4=CC=CC(=C4)C)C=CC=C2,0.3743823378924325,0
S9013,Paulownin,OC12COC(C1COC2C3=CC4=C(OCO4)C=C3)C5=CC6=C(OCO6)C=C5,0.49399468658856754,0
S9017,Columbianadin,C\C=C(C)/C(=O)OC(C)(C)C1CC2=C(O1)C=CC3=C2OC(=O)C=C3,0.31962316147957864,0
S9018,Luteoloside,OCC1OC(OC2=CC3=C(C(=C2)O)C(=O)C=C(O3)C4=CC=C(O)C(=C4)O)C(O)C(O)C1O,0.5141439397996764,0
S9021,(20R)Ginsenoside Rg3,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC3C4(C)CCC(OC5OC(CO)C(O)C(O)C5OC6OC(CO)C(O)C(O)C6O)C(C)(C)C4CCC23C,0.46621133652531577,0
S9022,20S-Ginsenoside Rg3,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC3C4(C)CCC(OC5OC(CO)C(O)C(O)C5OC6OC(CO)C(O)C(O)C6O)C(C)(C)C4CCC23C,0.46621133652531577,0
S9026,Hastatoside,COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C3C(C)CC(=O)C13O,0.39782781394467154,0
S9031,Gambogenic acid,CC(C)=CCC/C(C)=C/CC1=C(O)C2=C(OC34C5CC(C=C3C2=O)C(=O)C4(C\C=C(\C)C(O)=O)OC5(C)C)C(=C1O)CC=C(C)C,0.43456047393936914,0
S9032,Sanguinarine,C[N+]1=CC2=C3OCOC3=CC=C2C4=C1C5=CC6=C(OCO6)C=C5C=C4,0.37763535828638956,0
S9033,Incensole acetate,CC(C)C12CCC(C)(O1)C(CC/C(=C/CC\C(=C\C2)C)C)OC(C)=O,0.4123209397349828,0
S9034,Isochlorogenic acid C,OC1CC(O)(CC(OC(=O)\C=C\C2=CC=C(O)C(=C2)O)C1OC(=O)\C=C\C3=CC=C(O)C(=C3)O)C(O)=O,0.6309605637971704,1
S9035,Isovitexin,OCC1OC(C(O)C(O)C1O)C2=C(O)C3=C(OC(=CC3=O)C4=CC=C(O)C=C4)C=C2O,0.3773795114603415,0
S9036,(20R)Ginsenoside Rh2,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC3C4(C)CCC(OC5OC(CO)C(O)C(O)C5O)C(C)(C)C4CCC23C,0.45234845565508613,0
S9038,Calycosin,COC1=C(O)C=C(C=C1)C2=COC3=C(C=CC(=C3)O)C2=O,0.21055691647303856,0
S9040,Maslinic acid,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC34C)C2C1)C(O)=O,0.5111833571928315,0
S9041,Corosolic acid,CC1CCC2(CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC34C)C2C1C)C(O)=O,0.47792040937720953,0
S9042,Wedelolactone,COC1=CC2=C(C(=C1)O)C3=C(C(=O)O2)C4=C(O3)C=C(O)C(=C4)O,0.3218412277781459,0
S9043,6-Shogaol,CCCCC/C=C/C(=O)CCC1=CC=C(O)C(=C1)OC,0.34740847097571786,0
S9046,Berberine,COC1=C(OC)C2=C(C=C1)C=C3C4=C(CC[N+]3=C2)C=C5OCOC5=C4,0.40077491254184505,0
S9047,Leonurine Hydrochloride,Cl.COC1=C(O)C(=CC(=C1)C(=O)OCCCCNC(N)=N)OC,0.39139630570234946,0
S9048,(+)-Gallocatechin,OC1CC2=C(OC1C3=CC(=C(O)C(=C3)O)O)C=C(O)C=C2O,0.49169563559844176,0
S9052,Auraptene,CC(C)=CCC/C(C)=C/COC1=CC2=C(C=CC(=O)O2)C=C1,0.18041846970441514,0
S9055,Salvianolic acid A,OC(=O)C(CC1=CC(=C(O)C=C1)O)OC(=O)\C=C\C2=C(/C=C/C3=CC(=C(O)C=C3)O)C(=C(O)C=C2)O,0.6381263649461317,1
S9057,Sinigrin,[K+].OCC1OC(S\C(CC=C)=N\O[S]([O-])(=O)=O)C(O)C(O)C1O,0.4896420842325628,0
S9058,Gallocatechin gallate,OC1=CC2=C(CC(OC(=O)C3=CC(=C(O)C(=C3)O)O)C(O2)C4=CC(=C(O)C(=C4)O)O)C(=C1)O,0.44922914674894593,0
S9059,4'-O-Glucosylvitexin,OCC1OC(OC2=CC=C(C=C2)C3=CC(=O)C4=C(O3)C(=C(O)C=C4O)C5OC(CO)C(O)C(O)C5O)C(O)C(O)C1O,0.3852950604824139,0
S9061,Hydroxy safflor yellow A,OCC1OC(C(O)C(O)C1O)C2=C(O)C(O)(C3OC(CO)C(O)C(O)C3O)C(=C(C(=O)\C=C\C4=CC=C(O)C=C4)C2=O)O,0.47084885507867097,0
S9064,Trilobatin,OCC1OC(OC2=CC(=C(C(=O)CCC3=CC=C(O)C=C3)C(=C2)O)O)C(O)C(O)C1O,0.4322235393030269,0
S9070,Isoxanthohumol,COC1=CC(=C(CC=C(C)C)C2=C1C(=O)CC(O2)C3=CC=C(O)C=C3)O,0.4402369648005827,0
S9071,Nootkatone,CC1CC(=O)C=C2CCC(CC12C)C(C)=C,0.3700798677617236,0
S9073,Lithospermoside,OCC1OC(OC\2C(O)C(O)C=CC2=C/C#N)C(O)C(O)C1O,0.4173214789999255,0
S9076,Typhaneoside,COC1=CC(=CC=C1O)C2=C(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3OC5OC(C)C(O)C(O)C5O)C(=O)C6=C(O2)C=C(O)C=C6O,0.44892830249380894,0
S9077,Plantamajoside,OCC1OC(OC2C(O)C(OCCC3=CC=C(O)C(=C3)O)OC(CO)C2OC(=O)\C=C\C4=CC=C(O)C(=C4)O)C(O)C(O)C1O,0.5989965960094078,0
S9080,Anhydroicaritin,COC1=CC=C(C=C1)C2=C(O)C(=O)C3=C(O)C=C(O)C(=C3O2)CC=C(C)C,0.38785665413644393,0
S9083,Rhapontin,COC1=C(O)C=C(C=C1)/C=C/C2=CC(=CC(=C2)O)OC3OC(CO)C(O)C(O)C3O,0.505336137627371,0
S9084,Rhoifolin,CC1OC(OC2C(O)C(O)C(CO)OC2OC3=CC4=C(C(=C3)O)C(=O)C=C(O4)C5=CC=C(O)C=C5)C(O)C(O)C1O,0.37486513490223744,0
S9088,Calycosin-7-O-beta-D-glucoside,COC1=C(O)C=C(C=C1)C2=COC3=C(C=CC(=C3)OC4OC(CO)C(O)C(O)C4O)C2=O,0.3213099140741841,0
S9089,Magnoflorine,COC1=C(O)C2=C(CC3C4=C2C(=C(OC)C=C4CC[N+]3(C)C)O)C=C1,0.4177758847866894,0
S9090,Corilagin,OC1C2COC(=O)C3=CC(=C(O)C(=C3C4=C(C=C(O)C(=C4O)O)C(=O)OC1C(O)C(O2)OC(=O)C5=CC(=C(O)C(=C5)O)O)O)O,0.44444693900400645,0
S9091,10-Gingerol,CCCCCCCCCC(O)CC(=O)CCC1=CC=C(O)C(=C1)OC,0.42605103307045594,0
S9094,Pogostone,CC(C)CCC(=O)C1=C(O)C=C(C)OC1=O,0.3061450969610025,0
S9095,Senegenin,CC1(C)CCC2(CCC3=C(C(CCl)CC4C5(C)CC(O)C(O)C(C)(C5CCC34C)C(O)=O)C2C1)C(O)=O,0.4700544312520423,0
S9098,Dehydrodiisoeugenol,COC1=C(O)C=CC(=C1)C2OC3=C(C=C(\C=C\C)C=C3OC)C2C,0.5588175177017711,0
S9099,Orientin,OCC1OC(C(O)C(O)C1O)C2=C(O)C=C(O)C3=C2OC(=CC3=O)C4=CC(=C(O)C=C4)O,0.5081569257688935,0
S9106,Eleutheroside E,COC1=C(OC2OC(CO)C(O)C(O)C2O)C(=CC(=C1)C3OCC4C3COC4C5=CC(=C(OC6OC(CO)C(O)C(O)C6O)C(=C5)OC)OC)OC,0.5071074328954024,0
S9107,Glycitein,COC1=CC2=C(OC=C(C2=O)C3=CC=C(O)C=C3)C=C1O,0.18993477441935602,0
S9108,Timosaponin A3,CC1CCC2(OC1)OC3CC4C5CCC6CC(CCC6(C)C5CCC4(C)C3C2C)OC7OC(CO)C(O)C(O)C7OC8OC(CO)C(O)C(O)C8O,0.49079447165901574,0
S9112,Kaempferitrin,CC1OC(OC2=CC3=C(C(=C2)O)C(=O)C(=C(O3)C4=CC=C(O)C=C4)OC5OC(C)C(O)C(O)C5O)C(O)C(O)C1O,0.4110450620686831,0
S9113,Ononin,COC1=CC=C(C=C1)C2=COC3=C(C=CC(=C3)OC4OC(CO)C(O)C(O)C4O)C2=O,0.2892196126056243,0
S9115,Wogonoside,COC1=C(OC2OC(C(O)C(O)C2O)C(O)=O)C=C(O)C3=C1OC(=CC3=O)C4=CC=CC=C4,0.3025674408372465,0
S9120,Scutellarein,OC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(O)C(=C3O)O,0.339671941016502,0
S9121,Irigenin,COC1=C(OC)C(=CC(=C1)C2=COC3=CC(=C(OC)C(=C3C2=O)O)O)O,0.25179894283988513,0
S9122,Tectorigenin,COC1=C(O)C2=C(OC=C(C2=O)C3=CC=C(O)C=C3)C=C1O,0.20794789405457328,0
S9125,Apigetrin,OCC1OC(OC2=CC3=C(C(=C2)O)C(=O)C=C(O3)C4=CC=C(O)C=C4)C(O)C(O)C1O,0.3841740497991478,0
S9126,Schizandrol B,COC1=CC2=C(C(=C1OC)OC)C3=C(CC(C)C(C)(O)C2)C=C4OCOC4=C3OC,0.4211423904686399,0
S9127,Carnosol,CC(C)C1=CC2=C(C(=C1O)O)C34CCCC(C)(C)C3CC2OC4=O,0.3931824524900822,0
S9129,20(S)-Ginsenoside Rh1,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC3C4(C)CCC(O)C(C)(C)C4C(CC23C)OC5OC(CO)C(O)C(O)C5O,0.448321594274193,0
S9134,Spinosin,COC1=CC2=C(C(=C1C3OC(CO)C(O)C(O)C3OC4OC(CO)C(O)C(O)C4O)O)C(=O)C=C(O2)C5=CC=C(O)C=C5,0.3619552759144525,0
